id,name,is_Male,is_Female
13090,Amy Adams,0,1
192141,Owen Wilson,1,0
16441,Marc Singer,1,0
29996,Yul Brynner,1,0
351819,Marlon Wayans,1,0
14834,Morris Chestnut,1,0
22649,Helen Hayes,0,0
378200,Terrence Jenkins,0,0
20455,Lara Jill Miller,0,1
13193,Jena Malone,0,1
11042,Rémy Girard,1,0
10786,Sean Connery,1,0
12484,Kerr Smith,1,0
17339,Harrison Ford,1,0
11959,"""Weird Al"" Yankovic",0,0
9900,Linda Cardellini,0,1
14662,Natasha Lyonne,0,1
335,Henry Fonda,1,0
15745,Vince Vaughn,1,0
17431,Sam Rockwell,1,0
21014,Daryl Sabara,1,0
78394,Guillaume Denaiffe,0,0
10217,Ian Holm,1,0
46332,Lambert Wilson,1,0
13996,Alan Rickman,1,0
3028,Mark Blankfield,1,0
1024,Melanie Lynskey,0,1
343795,Kate Bosworth,0,1
45658,Rebecca Hall,0,1
16148,Bill Pullman,1,0
4553,Christian Bale,1,0
36351,Willem Dafoe,1,0
245916,Jeremy Renner,1,0
27585,Nicole Kidman,0,1
1415,Seth Green,1,0
313922,Anton Yelchin,1,0
14474,Parker Posey,0,1
199933,Eric Allan Kramer,1,0
13685,Luke Wilson,1,0
8744,Matt Dillon,1,0
38428,Darshan Jariwala,1,0
8847,Javal Davis,0,0
39269,Dennis Hopper,1,0
46838,Alan Tudyk,1,0
51384,Martin Landau,1,0
56930,John Wayne,1,0
41730,Casey Affleck,1,0
18442,Kim Poirier,0,1
298312,Olivia DeJonge,0,0
11600,Izzy Diaz,1,0
71547,Jacqueline Bisset,0,1
57876,Reid Warner,0,0
77495,Luis Tosar,1,0
13849,Andy Serkis,1,0
14849,Ellen Muth,0,1
12486,Samuel L. Jackson,1,0
19615,Billy Ray Cyrus,1,0
244403,Billy Crudup,1,0
292481,Richard Gere,1,0
340816,Patrick Stewart,1,0
78814,Teri Polo,0,1
297596,Nicolas Cage,1,0
299552,James Frain,1,0
11935,Elliott Gould,1,0
113406,Paul Ben-Victor,1,0
290825,Lily-Rose Depp,0,1
361159,Ed Quinn,1,0
12555,Ivan Barnev,0,0
31175,Adam Bousdoukos,0,0
12498,Billy Bob Thornton,1,0
77949,Rebecca Hall,0,1
1690,Jay Hernandez,1,0
8435,Steve Coogan,1,0
64720,Michael Shannon,1,0
49365,Lukas Haas,1,0
11404,Laura Linney,0,1
300706,Patrick Wilson,1,0
16337,Dennis Hopper,1,0
11577,James Coburn,1,0
77987,Ryan Gosling,1,0
40185,Denis Lavant,1,0
68202,Eva Longoria,0,1
8981,Gerard Butler,1,0
10914,Rachael Leigh Cook,0,1
50848,Jacques Gamblin,1,0
166624,Douglas Smith,1,0
10822,Julianne Moore,0,1
10844,Karl Urban,1,0
9336,Steve Guttenberg,1,0
5689,Brooke Shields,0,1
712,Hugh Grant,1,0
13342,Sean Penn,1,0
10339,Gregory Peck,1,0
1429,Edward Norton,1,0
9303,Jennifer Tilly,0,1
641,Ellen Burstyn,0,1
27686,Jeanne Crain,0,1
65749,Miguel Ángel Solá,1,0
6106,James Woods,1,0
252680,Sarah Drew,0,1
141,Jake Gyllenhaal,1,0
66607,Joaquín Cosio,1,0
17139,Jan Decleir,1,0
12079,Jason Schwartzman,1,0
39800,Ally Sheedy,0,1
4550,Choi Min-sik,1,0
62116,Marie Féret,0,0
9991,Vinnie Jones,1,0
13807,Anthony Wong,1,0
68818,Sam Shepard,1,0
12093,Oksana Akinshina,0,1
36419,Liam Neeson,1,0
281730,Jimmy Shergill,1,0
510,Jack Nicholson,1,0
362105,Dove Cameron,0,0
10970,Mel Brooks,1,0
375290,Akshay Kumar,1,0
17663,Megan Follows,0,1
270938,Michael Jai White,1,0
116613,Ray Winstone,1,0
11826,Ray Winstone,1,0
29920,Joel Kinnaman,1,0
1088,Keisha Castle-Hughes,0,0
26379,Amitabh Bachchan,1,0
34069,Martin Rapold,1,0
10947,Zac Efron,1,0
47452,John Hurt,1,0
3040,Konstantin Khabenskiy,0,0
11386,Stephen Rea,1,0
10246,Dan Monahan,0,0
29426,Alan van Sprang,1,0
10331,Duane Jones,1,0
153,Bill Murray,1,0
703,Woody Allen,1,0
27191,Betty Hutton,0,1
1365,Halle Berry,0,1
287424,Arnold Schwarzenegger,1,0
451,Nicolas Cage,1,0
165864,Molly C. Quinn,0,1
987,Jack Lemmon,1,0
241251,Jennifer Lopez,0,1
40494,Burt Lancaster,1,0
39781,Julianne Moore,0,1
8337,Roddy Piper,1,0
5925,Steve McQueen,1,0
8357,Marlee Matlin,0,1
146203,Ashley Bell,0,1
85350,Ellar Coltrane,1,0
512,Scarlett Johansson,0,1
13408,Dr. Dre,1,0
47816,Brian Hooks,1,0
10744,William H. Macy,1,0
11536,Clark Gable,1,0
9782,Toni Collette,0,1
18713,John G. Brennan,1,0
6537,Belén Rueda,0,1
184345,Marlon Wayans,1,0
1809,James Van Der Beek,1,0
2370,Frederick Stafford,1,0
9809,Dax Shepard,1,0
5,Tim Roth,1,0
11013,James Spader,1,0
19153,Laura Ramsey,0,1
10132,Eric Bogosian,1,0
16448,Christopher Guest,1,0
15122,French Stewart,1,0
8141,Ben Kingsley,1,0
1546,Lou Taylor Pucci,1,0
48572,Michael Parks,1,0
14517,Stephanie Leonidas,0,1
89708,Marcos Luna,0,0
27551,Peter Paul,1,0
64678,Freddie Highmore,1,0
309503,Patrick Wilson,1,0
14293,Ricky Schroder,0,0
15059,Julian Sands,1,0
103328,Eva Mendes,0,1
157847,Nicolas Cage,1,0
25719,Dan Futterman,1,0
48309,Viggo Mortensen,1,0
27723,Lauren Ambrose,0,1
20468,Craig Ferguson,1,0
242575,Adriana Barraza,0,1
44945,Clive Owen,1,0
29122,Barry McEvoy,1,0
125123,Pete Postlethwaite,1,0
111190,Naomi Watts,0,1
133575,Vincent D'Onofrio,1,0
54580,Javier Bardem,1,0
52015,Danielle Harris,0,1
34941,Thomas Jane,1,0
227975,Wagner Moura,1,0
60422,Ellen Barkin,0,1
81390,Melissa George,0,1
10981,David Hewlett,1,0
225235,Konstantin Khabenskiy,0,0
14902,William Daniels,0,0
121676,Alexander Siddig,1,0
22301,Ben Lyon,1,0
20065,Selma Blair,0,1
257087,Jessica Alba,0,1
46420,Xavier Samuel,1,0
114635,Kristen Quintrall,0,1
158150,Brooke D'Orsay,0,1
251979,Scott Eastwood,1,0
874,Paul Scofield,1,0
10774,Faye Dunaway,0,1
770,Vivien Leigh,0,1
266102,Freida Pinto,0,1
29715,Charlton Heston,1,0
25209,Betty Hutton,0,1
37495,Riz Ahmed,1,0
29262,Fernanda Montenegro,0,1
34769,Woody Harrelson,1,0
35032,Judy Garland,0,1
5178,Brian Cox,1,0
8618,Samuel Anderson,1,0
3116,Dustin Hoffman,1,0
9427,Robert Carlyle,1,0
813,Robert Hays,1,0
352978,Michael Jai White,1,0
10634,Ice Cube,1,0
9516,Tyrin Turner,1,0
16288,George Kennedy,1,0
23330,Jason Robards,1,0
18900,Robert Blake,1,0
27029,Audrey Hepburn,0,0
26268,Paul Newman,1,0
573,Jon Finch,1,0
310131,Anya Taylor-Joy,0,1
40505,Master P,1,0
11363,Edward Burns,1,0
3033,Ian McKellen,1,0
25376,Ricardo Darín,1,0
22007,Thora Birch,0,1
765,Bruce Campbell,1,0
10615,Jennifer Coolidge,0,1
205321,Ian Ziering,1,0
89540,Damián Delgado,1,0
46146,Otto Jespersen,1,0
38007,Chris Messina,1,0
14256,Zooey Deschanel,0,1
540,Sara Foster,0,1
370464,Brett Granstaff,0,0
20055,Melissa George,0,1
224569,Joe Pantoliano,1,0
395766,James Nesbitt,1,0
39303,Mark Thompson,1,0
142061,Peter Weller,1,0
370662,Oscar Isaac,1,0
252360,Dominic Purcell,1,0
256740,Abigail Breslin,0,1
299145,Scott Eastwood,1,0
241766,Glen Murphy,1,0
12535,Mel Brooks,1,0
1667,Morgan Freeman,1,0
50839,Kevin Spacey,1,0
86549,Murray Bartlett,1,0
13973,Sam Rockwell,1,0
244786,Miles Teller,1,0
598,Alexandre Rodrigues,1,0
11129,John Simm,1,0
75861,Kat Dennings,0,1
13551,Brittany Murphy,0,1
103663,Mads Mikkelsen,1,0
850,Melinda Dillon,0,1
12586,Tammy Blanchard,0,1
11564,Perry King,0,0
301748,Mena Suvari,0,1
108346,Rupert Graves,1,0
8841,François Bégaudeau,0,0
805,Mia Farrow,0,0
11697,John Wayne,1,0
22051,Hugh Dancy,1,0
436,Catalina Sandino Moreno,0,1
55347,Ewan McGregor,1,0
10070,Balthazar Getty,1,0
8469,John Belushi,1,0
658,Sean Connery,1,0
125490,Caleb Landry Jones,1,0
1585,James Stewart,1,0
627,Ewan McGregor,1,0
23618,Steve Harvey,1,0
41436,Katie Featherston,0,1
10162,Ian Bannen,1,0
1430,Michael Moore,1,0
259943,Gong Li,0,1
10014,Robert Englund,1,0
11257,Maggie Smith,0,1
158015,Lena Headey,0,1
82507,Ethan Hawke,1,0
20337,Martin Lawrence,1,0
261,Elizabeth Taylor,0,1
1685,James Franciscus,1,0
20737,Kevin Zegers,1,0
10991,Veronica Taylor,0,1
10225,Thom Mathews,0,0
826,William Holden,1,0
34086,Ariana Richards,0,1
5854,Barbara Harris,0,1
284,Jack Lemmon,1,0
10285,Kane Hodder,1,0
5780,Paul Newman,1,0
292,Dave Chappelle,1,0
223485,Michael Fassbender,1,0
29463,Blair Underwood,1,0
18065,Donald Faison,1,0
22013,Burt Lancaster,1,0
821,Spencer Tracy,1,0
53862,Deon Richmond,1,0
3089,John Wayne,1,0
30139,Mo'Nique,0,1
132344,Ethan Hawke,1,0
15582,Jason Bateman,1,0
15158,James Le Gros,1,0
44634,Kimberly Elise,0,1
30309,America Ferrera,0,1
7509,Lisa Ray,0,1
10557,Om Puri,1,0
23531,Amanda Peet,0,1
28005,Indira Varma,0,1
40247,Rebecca Hall,0,1
252,Gene Wilder,1,0
24126,Julian Sands,1,0
13982,Joe Pesci,1,0
16642,Richard Gere,1,0
17734,John Turturro,1,0
18892,Rose McGowan,0,1
549,Jeffrey Wright,1,0
121986,Greta Gerwig,0,1
868,Presley Chweneyagae,1,0
10683,Jane Adams,0,1
17995,Eddie Griffin,1,0
246403,Michael Parks,1,0
670,Choi Min-sik,1,0
35691,Robyn Lively,0,1
49010,Rutger Hauer,1,0
317930,Omar Chaparro,0,0
11229,Kiefer Sutherland,1,0
22488,Erin Cottrell,0,1
24469,Katie Jarvis,0,1
82533,Greta Gerwig,0,1
50942,Craig T. Nelson,1,0
84174,Kirsten Dunst,0,1
34099,Virginia Madsen,0,1
79940,Eric Wareheim,1,0
342,Robert Stadlober,1,0
281230,Eric Stoltz,1,0
38033,Nikki Reed,0,1
100975,Gretchen Mol,0,0
38541,Lauren German,0,1
39563,Ciarán Hinds,1,0
234212,Maria Bello,0,1
27404,Paget Brewster,0,1
170480,Nicholas Turturro,1,0
71866,Rooney Mara,0,1
192210,Camilla Belle,0,1
180296,Paul Rudd,1,0
157058,Kathryn Fiore,0,1
70006,Stacey Asaro,0,0
26039,Lee Marvin,1,0
79587,Alessandro Gassman,1,0
176077,Jake Hoffman,1,0
260947,Shantel VanSanten,0,1
342502,Luke Goss,1,0
191229,Everett McGill,1,0
43213,Frank Vincent,1,0
44594,Patrick Wilson,1,0
666,Fernanda Montenegro,0,1
248,Glenn Ford,1,0
325173,Scott Adkins,1,0
55831,Brenda Vaccaro,0,1
351043,Kate Bosworth,0,1
43942,Zoe Sloane,0,0
10226,Cécile de France,0,1
66942,Ryan Kwanten,1,0
356483,James Remar,1,0
10476,Terrence Howard,1,0
239,Marilyn Monroe,0,1
10281,Kane Hodder,1,0
630,Judy Garland,0,1
3034,Gene Wilder,1,0
13025,Michelle Morgan,0,1
21461,Sanjay Dutt,1,0
55306,Peter Fonda,1,0
17264,Kelly Reno,1,0
16016,Casper Christensen,0,0
15875,John Wayne,1,0
5900,Henri Garcin,1,0
43306,Spencer Tracy,1,0
11072,Cleavon Little,1,0
9730,Kimberly Beck,0,1
209274,Agata Trzebuchowska,0,1
26371,James Wilby,1,0
14137,Artie Lange,1,0
291,Jeff Clark,0,0
14139,Karra Elejalde,1,0
33106,Huang Bo,0,0
8875,Josh Randall,0,0
872,Gene Kelly,1,0
72914,Joe Cross,1,0
139038,Marlon Wayans,1,0
9591,Tom Everett Scott,1,0
10676,Tom Atkins,1,0
1687,Roddy McDowall,1,0
24748,Paul Newman,1,0
181330,Kevin Hart,1,0
468,River Phoenix,1,0
401,Zach Braff,1,0
76,Ethan Hawke,1,0
50538,Patrick Huard,1,0
25636,Billy Crudup,1,0
19316,Michelle Krusiec,0,1
21074,Tannishtha Chatterjee,0,0
84329,Frank Langella,1,0
20,Sarah Polley,0,1
157386,Miles Teller,1,0
13007,Bill Maher,1,0
13518,Joshua Tickell,1,0
116584,Pete Postlethwaite,1,0
46849,Carly Schroeder,0,1
40428,Rocky Mayor Anderson,0,0
17334,Jesse Metcalfe,1,0
1698,Franka Potente,0,1
20764,Leonor Varela,0,1
45132,Rainn Wilson,1,0
76706,Ashley Scott,0,1
254472,Matt O'Leary,1,0
332285,Natasha Lyonne,0,1
49471,Ossie Davis,1,0
13569,Marc Blucas,1,0
7512,Luke Wilson,1,0
356216,Kevin Leslie,0,0
11798,Thomas Turgoose,1,0
146631,Bianca Bree,0,1
43546,Red Skelton,1,0
61038,Aimee Garcia,0,1
78373,Breckin Meyer,1,0
17820,Howard Keel,1,0
74457,Michael Clarke Duncan,1,0
283384,Susan Sarandon,0,1
19933,Jon Lovitz,1,0
756,Deems Taylor,1,0
433715,Nicole Smolen,0,0
9728,Dana Kimmell,0,1
9731,Melanie Kinnaman,0,1
9916,Louise Fletcher,0,1
309425,Mira Sorvino,0,1
14156,Brian Austin Green,1,0
43610,Greer Garson,0,1
360339,Jessica Lowndes,0,1
31163,Chris Bisson,1,0
297621,Allison Miller,0,1
16205,Robert Englund,1,0
887,Fredric March,1,0
9517,Brad Renfro,1,0
6007,Per Christian Ellefsen,0,0
364083,Robert Fontaine,0,0
8329,Manuela Velasco,0,1
69640,Martha Higareda,0,1
347548,Louise Brealey,0,0
322443,James Ransone,1,0
657,Sean Connery,1,0
28165,Ron Fazio,0,0
11561,Woody Allen,1,0
270303,Maika Monroe,0,1
11624,Woody Allen,1,0
595,Gregory Peck,1,0
8810,Mel Gibson,1,0
12207,Jackie Chan,1,0
226,Hilary Swank,0,1
92182,Elizabeth Olsen,0,1
582,Martina Gedeck,0,1
72213,Alex Kendrick,1,0
990,Paul Newman,1,0
55604,Clark Gable,1,0
9662,Béatrice Bonifassi,0,0
20862,Adam Beach,1,0
2771,Paul Giamatti,1,0
80,Ethan Hawke,1,0
55,Gael García Bernal,1,0
11023,Evan Rachel Wood,0,1
33667,Gregory Peck,1,0
39013,Jennifer Lawrence,0,1
11194,Brendan Mackey,1,0
43839,Tyrone Power,1,0
1382,Miranda July,0,1
44639,Matt Damon,1,0
301351,Zac Efron,1,0
4816,Forest Whitaker,1,0
7873,Christian Bale,1,0
331190,Kate Mara,0,1
15186,David Duchovny,1,0
17994,Stephen Nichols,1,0
1378,Sook-Yin Lee,0,1
8885,Ari Folman,1,0
48382,Kirby Heyborne,1,0
12901,Campbell Scott,1,0
250124,Bel Powley,0,1
14284,Buzz Aldrin,1,0
57120,Michelle Williams,0,1
12228,Dennis Hopper,1,0
22617,Danny Aiello,1,0
55561,Toni Collette,0,1
42889,Matt Bennett,0,0
10656,Isabelle Adjani,0,1
24363,Robin Williams,1,0
13121,Jess Weixler,0,1
24746,Jeffrey Falcon,0,0
12109,Paul Kaye,1,0
27023,Steve Buscemi,1,0
22913,Bob Hoskins,1,0
273899,Jeremy Irvine,1,0
20653,Saif Ali Khan,1,0
67373,James Caan,1,0
171759,William Brent,1,0
206296,Anna Kendrick,0,1
35219,Michael Shannon,1,0
28260,Melinda Clarke,0,1
7515,Chris Evans,1,0
13075,Maggie Gyllenhaal,0,1
335866,Julie Benz,0,1
13510,Kelly Reilly,0,1
215881,Emily Browning,0,1
18238,James Corden,1,0
22600,Daniel Buckland,0,0
12612,Lee Evans,1,0
50698,Sean Rogerson,0,0
115210,Ross Noble,1,0
34335,Melissa Joan Hart,0,1
459488,Tony Oppedisano,0,0
11302,Woody Allen,1,0
119458,Linus Roache,1,0
20406,Nicholas Gonzalez,1,0
3766,Rita Hayworth,0,1
18616,Stephen Martines,1,0
18808,Jake Gyllenhaal,1,0
95755,Matt Lucas,1,0
198062,Glenn Howerton,1,0
188652,Will Keenan,1,0
174311,Paul Rudd,1,0
12602,Lex Barker,1,0
153795,Anna Paquin,0,1
17768,Zero Mostel,1,0
13516,Michael Moore,1,0
98549,Eric Balfour,1,0
312793,Tim Ogletree,0,0
309919,Bella Heathcote,0,1
299553,Dolph Lundgren,1,0
21309,Crispin Glover,1,0
32235,James Woods,1,0
329540,Mike Mizanin,0,0
26388,Ryan Reynolds,1,0
49020,Craig Roberts,1,0
159037,Khalid Abdalla,1,0
12838,Lizzie Brocheré,0,1
157293,Prabhu Deva,1,0
14048,Philippe Petit,0,0
356987,Dominic Purcell,1,0
295886,Keke Palmer,0,1
38358,Ashley Bell,0,1
33511,Aaron Taylor-Johnson,1,0
702,Vivien Leigh,0,1
935,Peter Sellers,1,0
542,Gael García Bernal,1,0
84175,Quvenzhané Wallis,0,1
1705,Roddy McDowall,1,0
62677,Janet McTeer,0,1
50875,Vera Farmiga,0,1
260778,Silambarasan,1,0
58492,Morgan Spurlock,1,0
44562,Eric Christmas,1,0
37232,Tshewang Dendup,0,0
4929,Clint Eastwood,1,0
36334,Humphrey Bogart,1,0
9783,Tom Cavanagh,1,0
386826,Joey Kern,1,0
205126,Casey Dubois,1,0
98557,Stacey Dash,0,1
104,Franka Potente,0,1
10894,Angela Bettis,0,1
246449,Natasha Henstridge,0,1
32579,Kate del Castillo,0,1
1688,Roddy McDowall,1,0
1999,Tom Wilkinson,1,0
43947,Sarah Butler,0,1
24066,Steve Zahn,1,0
9709,Natalie Press,0,0
191714,Irrfan Khan,1,0
25312,Joan Allen,0,1
34106,Jean Arthur,0,1
11426,Burt Lancaster,1,0
13909,John Wayne,1,0
206284,AJ Michalka,0,1
27455,Eddie Griffin,1,0
66468,Cordell Moore,0,0
7973,Nadine Labaki,0,1
283686,Julia Stiles,0,1
15976,Ohad Knoller,0,0
592,Gene Hackman,1,0
74084,Amitabh Bachchan,1,0
1651,Jean-Paul Belmondo,1,0
25428,Marisa Coughlan,1,0
298584,Matthew Daddario,1,0
10758,Keri Russell,0,1
11690,Jean-Claude Van Damme,1,0
3083,James Stewart,1,0
9344,Leo Fitzpatrick,1,0
10707,Jeff Daniels,1,0
15647,Jennifer Westfeldt,0,1
308529,Alain Moussi,1,0
4174,Ingrid Bergman,0,1
20156,Bruce Greenwood,1,0
9464,Vincent Gallo,1,0
49018,Patrick Wilson,1,0
13820,Harry Dean Stanton,1,0
18079,Ricardo Darín,1,0
127918,Ami Ayalon,0,0
17113,Daniel Day-Lewis,1,0
129139,Aubrey Plaza,0,1
507,Eric Stoltz,1,0
4012,Ryan Gosling,1,0
14054,Kate Beckinsale,0,1
323271,Rusty Joiner,0,0
10972,Peter Mullan,1,0
13066,Jeff Garlin,1,0
66025,Nia Long,0,1
11908,Joel David Moore,1,0
3082,Charlie Chaplin,1,0
39541,Aidan Quinn,1,0
1961,Bruce Campbell,1,0
51820,Dondre Whitfield,1,0
291362,Adam Carolla,0,0
30082,Dina Korzun,0,1
72913,Chris Cooper,1,0
23963,Stephen McHattie,1,0
29406,Michelle Monaghan,0,1
104755,Sheri Moon Zombie,0,1
253306,Morgana O'Reilly,0,1
29595,Lee Scott,0,0
46729,Jay Baruchel,1,0
294600,Paul Sorvino,1,0
137347,Vera Farmiga,0,1
290370,Kim Coates,1,0
426469,Roni Akurati,0,0
356841,Danny Glover,1,0
301325,Taryn Manning,0,1
347755,Zane Holtz,1,0
408,Adriana Caselotti,0,1
44413,María Alché,0,0
39209,Sean Connery,1,0
48463,Werner Herzog,1,0
394047,Allison Paige,0,0
312791,Ali Cobrin,0,1
266034,Mathieu Amalric,1,0
280381,James Oliver,1,0
2661,Adam West,1,0
100,Jason Flemyng,1,0
218500,Edward James Olmos,1,0
309,Ulrich Thomsen,1,0
27845,Steve Buscemi,1,0
25784,Kiều Chinh,0,1
52790,Peter Coyote,1,0
100275,Thure Lindhardt,1,0
295914,Elina Abai Kyzy,0,0
42033,Lenore Zann,0,1
19187,Adam Goldberg,1,0
46415,Uday Chopra,1,0
38570,Bryan Callen,1,0
27588,Carly Schroeder,0,1
223,Laurence Olivier,1,0
9725,Amy Steel,0,1
28580,Ray Milland,1,0
23730,John Heard,1,0
84197,Resmine Atis,0,0
46256,Georgina Cordova,0,1
19997,Marilyn Monroe,0,1
43266,Walter Pidgeon,1,0
278316,Felicia Pearson,0,1
1412,Andie MacDowell,0,1
176,Cary Elwes,1,0
39939,Jay Chandrasekhar,1,0
357834,Ben Youcef,1,0
215924,Lisa Owen,1,0
480,Naseeruddin Shah,1,0
14295,Laura Linney,0,1
11219,Edmund Gwenn,1,0
20770,Natasha Lyonne,0,1
176124,Scott Elrod,0,0
500,Harvey Keitel,1,0
60400,Shirley Temple,0,0
429,Eli Wallach,1,0
310569,Regina Casé,0,1
98369,Marshall Allman,1,0
89750,Samantha King,0,0
49951,Jonathan Winters,1,0
86331,Déborah Révy,0,1
355629,Juan Carlos Montoya,0,0
16433,Johnny Knoxville,1,0
15544,Patrick J. Adams,1,0
43884,Errol Flynn,1,0
107315,Edward Furlong,1,0
13064,Shane McDermott,1,0
59917,Godfrey Cambridge,1,0
157422,Sienna Guillory,0,1
310933,Robert Loggia,1,0
7553,Ryan Reynolds,1,0
12877,Paddy Considine,1,0
39895,Vincent Price,1,0
55616,Wei-Qiang Zhang,0,0
29697,Frank Rautenbach,1,0
50037,Michael Rogers,1,0
94329,Iko Uwais,0,0
53502,Luke Goss,1,0
202604,Joe Marino,0,0
289,Humphrey Bogart,1,0
27374,Talia Zucker,0,1
26815,Ranbir Kapoor,1,0
811,Bruce Dern,0,1
1366,Sylvester Stallone,1,0
244776,Christopher Abbott,1,0
5769,Albert Finney,0,0
277685,Shelley Hennig,0,1
103,Robert De Niro,1,0
11298,Patrick Macnee,1,0
646,Sean Connery,1,0
93856,Jesse McCartney,1,0
9003,Andrew Robinson,0,0
347126,Hayley Orrantia,0,1
10092,Julian Morris,1,0
10643,Takehiro Murata,1,0
46705,Ryan Gosling,1,0
546,Felicity Huffman,0,1
76487,Fernanda Andrade,0,1
5722,Dolly Read,0,0
39833,Richard Egan,1,0
1781,Al Gore,1,0
18712,John Wayne,1,0
7944,Mick Jagger,1,0
171424,Lorenza Izzo,0,1
361475,Juliet Stevenson,0,1
113947,John Hawkes,1,0
18570,Michael Pollan,0,0
83860,Rachel Hendrix ,0,0
41469,Hope Davis,0,1
244772,Kristen Wiig,0,1
50837,Elizabeth Olsen,0,1
248774,Jenny Slate,0,1
10183,Melissa Leo,0,1
159014,Bette Midler,0,0
32456,Robert Downey Jr.,1,0
49963,Catherine Keener,0,1
13508,Martin Sheen,1,0
22597,Ben Weber,1,0
9707,Bruce Campbell,1,0
37532,Saul Williams,1,0
26791,Richard Dutcher,1,0
56666,Hrithik Roshan,1,0
8675,Trey Parker,1,0
13132,Paul Schneider,1,0
47686,David Arquette,1,0
46989,Margaret Colin,0,1
192132,Emma Roberts,0,1
24424,Fouad Habash,1,0
13198,Patrick Fugit,1,0
244267,Michael Pitt,1,0
21413,Shia LaBeouf,1,0
123678,Anwar Congo,0,0
13362,Brian Keith Allen,1,0
39183,Pelé,1,0
62402,Aasheekaa Bathija,0,0
206412,Laura Kirk,0,1
201132,Genevieve Bachman,0,0
251471,Jason Bateman,1,0
112456,Randy Wayne,1,0
20296,Anil Kapoor,1,0
25983,Jocelin Donahue,0,1
66195,David Hyde Pierce,1,0
16155,Sam Rockwell,1,0
46727,Jesse Bradford,1,0
55180,Dan Zukovic,1,0
29015,Jordan Ladd,0,1
91122,Hallee Hirsh,0,1
18206,Colin Hanks,1,0
320146,Benjamin Dickinson,1,0
13856,Michael Rapaport,1,0
219716,Park Overall,0,1
56491,Mariel Hemingway,0,1
99826,Frank Whaley,1,0
186935,Armando Espitia,0,0
357441,Shehzad Sheikh,0,0
19344,Erin Kelly,0,1
242083,Meredith Hagner,0,1
18869,Edward Furlong,1,0
26673,Randy Wayne,1,0
41830,Oliver Reed,1,0
37694,Vernel Bagneris,1,0
63287,Jennifer Lawrence,0,1
335874,Barbara Hershey,0,1
34592,Janette Armand,0,1
92635,Shanley Caswell,0,1
258755,Germán Alcarazu,0,0
96534,Ken Duken,1,0
21283,Wesley Jonathan,1,0
272724,Tom Berenger,1,0
84178,Kate Bosworth,0,1
101179,Liam Boyle,1,0
52462,Pierre Dulat,1,0
269057,Jane Levy,0,1
287524,Thomas Dekker,1,0
206213,Martin Copping,0,0
248402,Luke Perry,1,0
29146,Cliff Robertson,0,0
207769,Ted Levine,1,0
271185,Britt Robertson,0,1
29731,Kevin Daniels,1,0
654,Marlon Brando,1,0
91070,Krysten Ritter,0,1
2009,Anamaria Marinca,0,1
323270,Nick Frangione,1,0
2652,Patrick Wilson,1,0
9813,Elisha Cuthbert,0,1
60421,Nikohl Boosheri,0,1
157354,Michael B. Jordan,1,0
127867,Juno Temple,0,1
3170,Donnie Dunagan,1,0
14014,Adam Carolla,0,0
15708,Steve Sandvoss,1,0
146882,Stana Roumillac,0,0
215918,Bokeem Woodbine,1,0
84200,Ari Graynor,0,1
84184,Rashida Jones,0,1
45767,D. David Morin,1,0
14823,Georgia Groome,0,1
367551,Stephen Dorff,1,0
343409,Samaire Armstrong,0,1
60243,Leila Hatami,0,1
57294,Stephen McCole,1,0
11446,Heather Matarazzo,0,1
47889,Ashley Judd,0,1
25461,Victor Rasuk,1,0
905,Louise Brooks,0,1
78705,Norma Aleandro,0,1
25212,Kevin Pollak,1,0
26899,Emile Hirsch,1,0
146269,Devon Gummersall,1,0
292483,Shane Dawson,0,0
14451,Charlotte Frogner,0,0
10105,Larry Bagby,1,0
211557,Brandon Bales,0,0
838,Richard Dreyfuss,1,0
40862,Shereef Akeel,0,0
13158,Dana Snyder,1,0
84332,Aubrey Plaza,0,1
74510,Kevin Hart,1,0
74725,Neil Maskell,1,0
58428,Sara Paxton,0,1
8416,Jean-Louis Trintignant,1,0
36584,Dylan Haggerty,1,0
13429,Nichola Burley,0,1
9022,Amber Heard,0,1
22530,Sarah Farooqui,0,1
288,Gary Cooper,1,0
14275,William Gates,1,0
2287,Christopher Toler,1,0
18734,Paul Dano,1,0
206197,Kara Hayward,0,1
26837,Julie 'Jules' Urich,0,0
7859,Ryan Gosling,1,0
302579,Valerie Red-Horse,0,0
51955,Christopher Scott Cherot,1,0
376004,Sean Faris,1,0
158752,Roy Abramsohn,1,0
40658,Ellis Cashmore,0,0
118612,Steven Strait,1,0
138976,Matthew Ziff,1,0
323967,Andrew J. West,1,0
3080,Fred Astaire,1,0
2667,Michael C. Williams,1,0
9459,Joe Cocker,1,0
11598,Evan C. Kim,0,0
26916,Eric Roberts,1,0
181940,Erik Allen,0,0
125263,Todd Field,1,0
263503,Enrique Murciano,1,0
324322,Aliou Touré,0,0
375950,François Cluzet,0,0
278348,Paula Garcés,0,1
704,John Lennon,1,0
75986,Jamie Lee Curtis,0,1
385636,Dario Nožić Serini,0,0
14438,Kirk Cameron,1,0
211086,Bhole Baba,0,0
23069,Patsy Garrett,0,1
83,Blanchard Ryan,0,1
89857,Kathryn Burns,0,0
30315,William Shatner,1,0
2056,Peter Dinklage,1,0
41144,Randy Wayne,1,0
35199,Will Shortz,1,0
14271,Mick Foley,1,0
16653,Will Swenson,1,0
14757,Marina Golbahari,0,1
