revenue,popularity,runtime,budget,vote_average,prod_comp_count,country_release_count,Drama,Comedy,Adventure,Action,Crime,Fantasy,Romance,Thriller,is_male,is_female,main_lead,id,original_title,genre_1,genre_2,genre_3,director,release_year,vote_count,,,,,,,,,,,,,,
13801755,6.397042,97,2.00E+07,6.5,0.4,0.1,0,1,0,0,0,0,0,0,1,0,Bill Murray,9414,The Man Who Knew Too Little,Comedy,Thriller,Crime,Jon Amiel,1997,125,,,,,,,,,,,,,,
13391174,3.476925,123,2.00E+07,6.1,0.1,0.1,1,0,0,0,0,0,0,0,0,1,Tiffany Dupont,15005,One Night with the King,Drama,NA,NA,Michael O. Sajbel,2006,12,,,,,,,,,,,,,,
12639297,29.371987,115,2.00E+07,5.6,0.5,0.1,0,0,0,1,0,0,0,0,1,0,Casey Affleck,146198,Triple 9,Action,Thriller,NA,John Hillcoat,2016,797,,,,,,,,,,,,,,
12482775,14.031377,101,2.00E+07,6,0.3,0.2,0,1,0,0,0,0,0,0,1,0,Nicolas Cage,6963,The Weather Man,Comedy,Drama,NA,Gore Verbinski,2005,289,,,,,,,,,,,,,,
12398628,17.227376,96,2.00E+07,6.1,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Wesley Snipes,15070,Undisputed,Action,Adventure,Drama,Walter Hill,2002,139,,,,,,,,,,,,,,
12007070,37.629309,125,2.00E+07,6.5,0.7,0.2,0,0,0,0,1,0,0,0,1,0,Oscar Isaac,241239,A Most Violent Year,Crime,Drama,Thriller,J.C. Chandor,2014,546,,,,,,,,,,,,,,
11341016,6.102663,98,2.00E+07,6.4,0.1,0.1,0,1,0,0,0,0,0,0,0,1,Nia Vardalos,15673,Connie and Carla,Comedy,NA,NA,Michael Lembeck,2004,24,,,,,,,,,,,,,,
11110975,45.742217,148,2.00E+07,6.5,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Joaquin Phoenix,171274,Inherent Vice,Comedy,Romance,Crime,Paul Thomas Anderson,2014,833,,,,,,,,,,,,,,
10686841,11.352693,96,2.00E+07,7.3,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Woody Allen,2639,Deconstructing Harry,Comedy,Drama,NA,Woody Allen,1997,187,,,,,,,,,,,,,,
10442808,9.292987,96,2.00E+07,3.1,0.5,0.3,0,0,0,1,0,0,0,0,1,0,Christian Slater,12142,Alone in the Dark,Action,Fantasy,Horror,Uwe Boll,2005,173,,,,,,,,,,,,,,
10337477,9.36146,84,2.00E+07,4.7,0.1,0.1,0,0,0,1,0,0,0,0,1,0,Cedric the Entertainer,14396,Code Name: The Cleaner,Action,Comedy,Crime,Les Mayfield,2007,78,,,,,,,,,,,,,,
8586376,7.034752,94,2.00E+07,4.7,0.2,0.2,0,1,0,0,0,0,0,0,1,0,Cuba Gooding Jr.,9557,Boat Trip,Comedy,NA,NA,Mort Nathan,2002,146,,,,,,,,,,,,,,
7563728,17.842246,107,2.00E+07,6.2,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Jonny Lee Miller,10428,Hackers,Action,Crime,Thriller,Iain Softley,1995,398,,,,,,,,,,,,,,
6420319,12.232048,106,2.00E+07,7,0.2,0.2,0,1,0,0,0,0,0,0,0,0,Jakob Salvati,256962,Little Boy,Comedy,Drama,War,Alejandro Monteverde,2015,185,,,,,,,,,,,,,,
5530764,10.218307,114,2.00E+07,6.8,0.3,0.1,0,0,1,0,0,0,0,0,0,1,Rachel Weisz,21755,The Brothers Bloom,Adventure,Comedy,Drama,Rian Johnson,2008,203,,,,,,,,,,,,,,
5359645,44.566609,107,2.00E+07,6.9,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Christian Bale,7299,Equilibrium,Action,Science Fiction,Thriller,Kurt Wimmer,2002,1552,,,,,,,,,,,,,,
5210988,7.716606,111,2.00E+07,5.4,0.3,0.1,0,1,0,0,0,0,0,0,0,1,Vanessa Hudgens,23367,Bandslam,Comedy,Drama,Family,Todd Graff,2009,126,,,,,,,,,,,,,,
4634062,10.617236,107,2.00E+07,4.5,0.3,0.1,0,0,0,1,0,0,0,0,1,0,Brandon Routh,43935,Dylan Dog: Dead of Night,Action,Comedy,Horror,Kevin Munroe,2011,139,,,,,,,,,,,,,,
4001121,13.032308,135,2.00E+07,6.6,0.9,0.1,1,0,0,0,0,0,0,0,0,1,Cate Blanchett,3902,I'm Not There.,Drama,Music,NA,Todd Haynes,2007,195,,,,,,,,,,,,,,
2297493,0.173964,98,2.00E+07,4.9,0,0.1,0,1,0,0,0,0,0,0,1,0,Chevy Chase,47941,Under the Rainbow,Comedy,NA,NA,Steve Rash,1981,7,,,,,,,,,,,,,,
1969193,19.494703,105,2.00E+07,6.4,0.2,0.1,0,0,0,0,0,0,0,1,1,0,Michael Shannon,68812,The Iceman,Thriller,Crime,Drama,Ariel Vromen,2012,365,,,,,,,,,,,,,,
1675706,5.65327,84,2.00E+07,3.3,0.1,0.1,0,1,0,0,0,0,0,0,0,1,Lisa Kudrow,32316,Marci X,Comedy,NA,NA,Richard Benjamin,2003,12,,,,,,,,,,,,,,
346594,3.620537,110,2.00E+07,6,0.2,0.1,1,0,0,0,0,0,0,0,0,1,Helen Mirren,44638,The Tempest,Drama,Fantasy,NA,Julie Taymor,2010,31,,,,,,,,,,,,,,
305070,3.581906,107,2.00E+07,6.2,0.5,0.1,0,0,1,0,0,0,0,0,1,0,Jason Scott Lee,10448,Rapa Nui,Adventure,NA,NA,Kevin Reynolds,1994,33,,,,,,,,,,,,,,
87754044,11.693272,137,19800000,6.8,0.1,0.3,1,0,0,0,0,0,0,0,0,1,Helen Mirren,5279,Gosford Park,Drama,Mystery,Thriller,Robert Altman,2001,246,,,,,,,,,,,,,,
41296320,20.311684,103,19800000,6.5,0.3,0.1,1,0,0,0,0,0,0,0,1,0,Jason Bateman,239678,This Is Where I Leave You,Drama,Comedy,NA,Shawn Levy,2014,505,,,,,,,,,,,,,,
34854990,15.012237,111,19500000,6.2,0.8,0.3,0,0,0,0,1,0,0,0,1,0,Chiwetel Ejiofor,290751,Secret in Their Eyes,Crime,Drama,Mystery,Billy Ray,2015,336,,,,,,,,,,,,,,
5728213,10.559414,109,19100000,6.5,0.3,0.2,1,0,0,0,0,0,0,0,1,0,Dominic Cooper,62630,The Devil's Double,Drama,Action,Thriller,Lee Tamahori,2011,208,,,,,,,,,,,,,,
381109762,76.603233,116,1.90E+07,8,0.3,0.1,0,0,1,0,0,0,0,0,1,0,Michael J. Fox,105,Back to the Future,Adventure,Comedy,Science Fiction,Robert Zemeckis,1985,6079,,,,,,,,,,,,,,
272742922,18.174804,119,1.90E+07,8.1,0.2,0.1,0,0,0,0,1,0,0,0,0,1,Jodie Foster,274,The Silence of the Lambs,Crime,Drama,Thriller,Jonathan Demme,1991,4443,,,,,,,,,,,,,,
144216468,32.602868,122,1.90E+07,6.3,0.3,0.1,0,0,0,0,1,0,0,0,0,1,Laura Linney,8643,The Exorcism of Emily Rose,Crime,Drama,Horror,Scott Derrickson,2005,659,,,,,,,,,,,,,,
141407024,33.872182,118,1.90E+07,6.5,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Will Smith,9737,Bad Boys,Action,Comedy,Crime,Michael Bay,1995,1699,,,,,,,,,,,,,,
140752617,66.242737,83,1.90E+07,5.6,0.6,0.2,0,0,1,0,0,0,0,0,1,0,Seth Rogen,223702,Sausage Party,Adventure,Animation,Comedy,NA,2016,2238,,,,,,,,,,,,,,
110879513,11.47316,113,1.90E+07,6.7,0.1,0.1,1,0,0,0,0,0,0,0,1,0,Al Pacino,12150,Sea of Love,Drama,Crime,Mystery,Harold Becker,1989,141,,,,,,,,,,,,,,
83258226,90.809408,118,1.90E+07,7.6,0.3,0.3,0,0,0,0,0,1,0,0,0,1,Ivana Baquero,1417,El laberinto del fauno,Fantasy,Drama,War,Guillermo del Toro,2006,3041,,,,,,,,,,,,,,
70067909,25.28132,95,1.90E+07,6.1,0.4,0.2,0,1,0,0,0,0,0,0,0,1,Hilary Duff,11247,A Cinderella Story,Comedy,NA,NA,Mark Rosman,2004,713,,,,,,,,,,,,,,
69631118,8.584398,95,1.90E+07,5.3,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Seth Green,10762,Without a Paddle,Action,Adventure,Comedy,Steven Brill,2004,214,,,,,,,,,,,,,,
68673228,24.47248,141,1.90E+07,7.2,0.4,0.2,0,0,0,1,0,0,0,0,1,0,Ken Watanabe,1251,Letters from Iwo Jima,Action,Adventure,Drama,Clint Eastwood,2006,541,,,,,,,,,,,,,,
49830607,27.494037,101,1.90E+07,5.9,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Jason Bateman,41210,The Switch,Comedy,Romance,Drama,NA,2010,583,,,,,,,,,,,,,,
39267515,15.67747,85,1.90E+07,4.1,0.1,0.1,0,1,0,0,0,0,0,0,0,1,Mimi Rogers,10152,Dumb and Dumberer: When Harry Met Lloyd,Comedy,NA,NA,Troy Miller,2003,210,,,,,,,,,,,,,,
35387212,17.971883,108,1.90E+07,6,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Neil Patrick Harris,55465,A Very Harold & Kumar Christmas,Comedy,NA,NA,Todd Strauss-Schulson,2011,328,,,,,,,,,,,,,,
32801173,26.441669,114,1.90E+07,7.3,0.6,0.1,0,1,0,0,0,0,0,0,1,0,Nicolas Cage,2757,Adaptation.,Comedy,Crime,Drama,Spike Jonze,2002,638,,,,,,,,,,,,,,
29922472,21.959742,100,1.90E+07,6.4,0.5,0.2,0,0,0,0,0,0,1,0,0,1,Amy Adams,25195,Leap Year,Romance,Comedy,NA,Anand Tucker,2010,465,,,,,,,,,,,,,,
18755936,17.952817,109,1.90E+07,6,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Josh Zuckerman,13523,Sex Drive,Comedy,Adventure,Romance,Sean Anders,2008,342,,,,,,,,,,,,,,
6928068,11.766564,97,1.90E+07,6.2,0.4,0.2,0,1,0,0,0,0,0,0,1,0,Topher Grace,50725,Take Me Home Tonight,Comedy,Drama,Romance,Michael Dowse,2011,208,,,,,,,,,,,,,,
4750000,4.229942,188,1.90E+07,6,0.2,0.1,1,0,0,0,0,0,0,0,0,1,Sophia Loren,17277,The Fall of the Roman Empire,Drama,History,NA,Anthony Mann,1964,33,,,,,,,,,,,,,,
31912793,16.665841,100,18500000,6,0.7,0.1,0,1,0,0,0,0,0,0,1,0,Ricky Gervais,23082,The Invention of Lying,Comedy,Romance,Fantasy,NA,2009,518,,,,,,,,,,,,,,
10680275,44.511363,118,18500000,7.2,0.5,0.1,0,0,1,0,0,0,0,0,1,0,Johnny Depp,1878,Fear and Loathing in Las Vegas,Adventure,Drama,Comedy,Terry Gilliam,1998,1301,,,,,,,,,,,,,,
6490401,1.884558,120,18500000,6.4,0.1,0.1,1,0,0,0,0,0,0,0,0,0,Adam Greaves-Neal,318850,The Young Messiah,Drama,NA,NA,Cyrus Nowrasteh,2016,30,,,,,,,,,,,,,,
92180910,32.445895,156,18339750,7.7,0.7,0.3,1,0,0,0,0,0,0,0,1,0,Bruno Ganz,613,Der Untergang,Drama,History,War,Oliver Hirschbiegel,2004,1037,,,,,,,,,,,,,,
2.30E+07,35.524457,129,1.80E+07,7.7,0.1,0.1,1,0,0,0,0,0,0,0,1,0,Robert De Niro,1578,Raging Bull,Drama,NA,NA,Martin Scorsese,1980,938,,,,,,,,,,,,,,
1.00E+08,18.379124,103,1.80E+07,5.8,0.1,0.1,0,0,1,0,0,0,0,0,1,0,Arnold Schwarzenegger,9610,Conan the Destroyer,Adventure,Fantasy,Action,Richard Fleischer,1984,383,,,,,,,,,,,,,,
1.20E+07,13.628601,108,1.80E+07,7.3,0.1,0.1,1,0,0,0,0,0,0,0,1,0,John Travolta,11644,Blow Out,Drama,Mystery,Thriller,Brian De Palma,1981,236,,,,,,,,,,,,,,
538400000,78.51783,124,1.80E+07,8.2,0.2,0.1,0,0,1,0,0,0,0,0,1,0,Mark Hamill,1891,The Empire Strikes Back,Adventure,Action,Science Fiction,Irvin Kershner,1980,5879,,,,,,,,,,,,,,
476684675,2.186927,103,1.80E+07,7.1,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Macaulay Culkin,771,Home Alone,Comedy,Family,NA,Chris Columbus,1990,2414,,,,,,,,,,,,,,
389925971,68.159596,115,1.80E+07,7.7,0.2,0.1,0,0,1,0,0,0,0,0,1,0,Harrison Ford,85,Raiders of the Lost Ark,Adventure,Action,NA,Steven Spielberg,1981,3854,,,,,,,,,,,,,,
358991681,81.487685,120,1.80E+07,6.3,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Macaulay Culkin,772,Home Alone 2: Lost in New York,Comedy,Family,Adventure,Chris Columbus,1992,2395,,,,,,,,,,,,,,
268157400,36.471231,96,1.80E+07,6.2,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Seth Rogen,195589,Neighbors,Comedy,NA,NA,Nicholas Stoller,2014,2713,,,,,,,,,,,,,,
266586800,21.638673,93,1.80E+07,4.6,0.4,0.1,0,0,0,0,0,0,0,1,1,0,Bruce Willis,241254,The Prince,Thriller,Action,NA,Brian A Miller,2014,218,,,,,,,,,,,,,,
261572744,29.487784,82,1.80E+07,6.5,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Sacha Baron Cohen,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,NA,NA,Larry Charles,2006,1579,,,,,,,,,,,,,,
151668774,20.716023,104,1.80E+07,6.9,0.3,0.1,0,0,0,0,0,1,0,0,1,0,Tom Hanks,2280,Big,Fantasy,Drama,Comedy,Penny Marshall,1988,993,,,,,,,,,,,,,,
141774679,25.43954,96,1.80E+07,6.1,0.2,0.1,0,1,0,0,0,0,0,0,0,1,Reese Witherspoon,8835,Legally Blonde,Comedy,NA,NA,Robert Luketic,2001,882,,,,,,,,,,,,,,
122195920,16.470895,101,1.80E+07,5.4,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Christopher Lambert,9312,Mortal Kombat,Action,Fantasy,NA,Paul W.S. Anderson,1995,442,,,,,,,,,,,,,,
103215094,89.811154,119,1.80E+07,7.4,0.5,0.1,1,0,0,0,0,0,0,0,1,0,Michael Keaton,194662,Birdman,Drama,Comedy,NA,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,2014,4535,,,,,,,,,,,,,,
101564935,18.47518,95,1.80E+07,5.3,0.3,0.2,0,1,0,0,0,0,0,0,1,0,Ashton Kutcher,12090,Just Married,Comedy,NA,NA,Shawn Levy,2003,404,,,,,,,,,,,,,,
99206215,34.694216,98,1.80E+07,7,0.1,0.1,0,1,0,0,0,0,0,0,0,1,Cate Blanchett,160588,Blue Jasmine,Comedy,Drama,NA,Woody Allen,2013,1098,,,,,,,,,,,,,,
88923251,16.027955,94,1.80E+07,5.5,0.4,0.2,0,0,0,0,0,0,1,0,1,0,John Corbett,302688,My Big Fat Greek Wedding 2,Romance,Comedy,Family,Kirk Jones,2016,322,,,,,,,,,,,,,,
65070412,6.501815,106,1.80E+07,5.6,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Ice Cube,21301,Barbershop 2:  Back in Business,Comedy,Drama,NA,Kevin Rodney Sullivan,2004,74,,,,,,,,,,,,,,
62646763,18.492655,94,1.80E+07,6,0.3,0.1,0,0,0,0,0,0,1,0,0,1,Jessica Alba,10028,Honey,Romance,Music,Family,Bille Woodruff,2003,303,,,,,,,,,,,,,,
51973029,31.82675,160,1.80E+07,7.8,0.1,0.1,1,0,0,0,0,0,0,0,1,0,F. Murray Abraham,279,Amadeus,Drama,History,Music,MiloÅ¡ Forman,1984,1076,,,,,,,,,,,,,,
47088990,19.234672,106,1.80E+07,6.9,0.5,0.1,0,0,0,1,0,0,0,0,0,1,AnnaSophia Robb,43959,Soul Surfer,Action,Drama,NA,Sean McNamara,2011,342,,,,,,,,,,,,,,
41382841,12.243887,103,1.80E+07,5.9,0.2,0.1,0,1,0,0,0,0,0,0,0,1,Kathleen Turner,10013,Peggy Sue Got Married,Comedy,Drama,Fantasy,Francis Ford Coppola,1986,136,,,,,,,,,,,,,,
36133014,13.472365,109,1.80E+07,5.6,0.6,0.3,1,0,0,0,0,0,0,0,1,0,Aaron Eckhart,25643,Love Happens,Drama,Romance,NA,Brandon Camp,2009,180,,,,,,,,,,,,,,
35692920,52.464877,94,1.80E+07,7,0.7,0.2,0,0,1,0,0,0,0,0,1,0,James Franco,44115,127 Hours,Adventure,Drama,Thriller,Danny Boyle,2010,2606,,,,,,,,,,,,,,
25739015,31.887978,114,1.80E+07,6.9,0.4,0.1,0,0,0,1,0,0,0,0,1,0,Mark Strong,13809,RockNRolla,Action,Crime,Thriller,Guy Ritchie,2008,836,,,,,,,,,,,,,,
25312387,9.633711,94,1.80E+07,5.7,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Michael Douglas,253235,And So It Goes,Comedy,Drama,Romance,Rob Reiner,2014,164,,,,,,,,,,,,,,
22309223,13.916583,116,1.80E+07,6.7,0.6,0.2,1,0,0,0,0,0,0,0,1,0,Jeremy Irvine,127560,The Railway Man,Drama,History,NA,Jonathan Teplitzky,2013,273,,,,,,,,,,,,,,
20275812,17.683563,111,1.80E+07,6.7,0.3,0.1,1,0,0,0,0,0,0,0,1,0,Josh Brolin,130150,Labor Day,Drama,NA,NA,Jason Reitman,2013,299,,,,,,,,,,,,,,
17200925,6.961736,115,1.80E+07,6.8,0.1,0.1,1,0,0,0,0,0,0,0,0,1,Amanda Schull,10560,Center Stage,Drama,Music,NA,Nicholas Hytner,2000,90,,,,,,,,,,,,,,
14110013,3.258422,108,1.80E+07,6.5,0.2,0.1,0,0,0,0,0,1,0,0,1,0,Peter MacNicol,848,Dragonslayer,Fantasy,NA,NA,Matthew Robbins,1981,67,,,,,,,,,,,,,,
10501938,16.520516,90,1.80E+07,4.9,1,0.2,0,0,0,1,0,0,0,0,1,0,Ethan Hawke,146227,Getaway,Action,Crime,NA,Courtney Solomon,2013,246,,,,,,,,,,,,,,
9495408,6.18869,131,1.80E+07,7.3,0.2,0.3,1,0,0,0,0,0,0,0,1,0,Carlo Cecchi,14283,The Red Violin,Drama,Thriller,Mystery,FranÃ§ois Girard,1998,99,,,,,,,,,,,,,,
8038061,14.916264,112,1.80E+07,6.9,0.3,0.2,1,0,0,0,0,0,0,0,1,0,Kevin Kline,68924,The Ice Storm,Drama,NA,NA,Ang Lee,1997,176,,,,,,,,,,,,,,
6212282,32.717853,112,1.80E+07,6.2,0.3,0.1,0,0,1,0,0,0,0,0,1,0,Michael Shannon,245703,Midnight Special,Adventure,Drama,Science Fiction,Jeff Nichols,2016,694,,,,,,,,,,,,,,
5887457,24.548633,127,1.80E+07,7.3,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Johnny Depp,522,Ed Wood,Comedy,Drama,History,Tim Burton,1994,630,,,,,,,,,,,,,,
2945600,11.725805,98,1.80E+07,3.7,0.1,0.1,0,0,0,1,0,0,0,0,1,0,Christopher Lloyd,38665,The Legend of the Lone Ranger,Action,Adventure,Romance,William A. Fraker,1981,14,,,,,,,,,,,,,,
1831348,9.244181,105,1.80E+07,6.7,0.4,0.3,0,0,0,1,0,0,0,0,1,0,Daniel Craig,9389,Renaissance,Action,Animation,Science Fiction,Christian Volckman,2006,77,,,,,,,,,,,,,,
871279,1.138383,338,1.80E+07,6.7,0.4,0.2,0,0,0,0,1,0,0,0,1,0,Edgar RamÃ­rez,43434,Carlos,Crime,Drama,Thriller,Olivier Assayas,2010,50,,,,,,,,,,,,,,
676698,10.991281,103,1.80E+07,7,0.2,0.1,1,0,0,0,0,0,0,0,1,0,Val Kilmer,11468,Salton Sea,Drama,Mystery,Thriller,D.J. Caruso,2002,104,,,,,,,,,,,,,,
382174,6.333869,98,1.80E+07,4.4,0.1,0.2,1,0,0,0,0,0,0,0,1,0,Billy Bob Thornton,17436,The Informers,Drama,NA,NA,Gregor Jordan,2008,60,,,,,,,,,,,,,,
6948633,12.752463,89,17900000,5,0.3,0.2,0,0,1,0,0,0,0,0,1,0,Arnold Schwarzenegger,9626,Red Sonja,Adventure,Fantasy,Action,Richard Fleischer,1985,206,,,,,,,,,,,,,,
3.80E+07,28.60542,121,17500000,7.5,0.8,0.5,1,0,0,0,0,0,0,0,1,0,Don Cheadle,205,Hotel Rwanda,Drama,History,War,Terry George,2004,793,,,,,,,,,,,,,,
19179969,14.304444,110,17500000,5.8,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Erik Stolhanske,9988,Beerfest,Comedy,NA,NA,Jay Chandrasekhar,2006,172,,,,,,,,,,,,,,
7018189,7.180403,93,17500000,5.8,0.2,0.1,1,0,0,0,0,0,0,0,1,0,Forest Whitaker,175541,Black Nativity,Drama,Music,NA,Kasi Lemmons,2013,16,,,,,,,,,,,,,,
2.00E+06,1.15641,102,1.70E+07,5.6,0.1,0.1,0,0,1,0,0,0,0,0,0,1,Tippi Hedren,2989,Roar,Adventure,Thriller,NA,Noel Marshall,1981,19,,,,,,,,,,,,,,
2.40E+07,9.191187,107,1.70E+07,5.4,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Steve Martin,333348,Love the Coopers,Comedy,Family,NA,Jessie Nelson,2015,167,,,,,,,,,,,,,,
1.00E+07,3.321095,154,1.70E+07,6.3,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Charlton Heston,27759,55 Days at Peking,Action,Drama,History,NA,1963,36,,,,,,,,,,,,,,
213525736,45.742254,120,1.70E+07,7.2,0.8,0.4,0,0,1,0,0,0,0,0,1,0,Chow Yun-fat,146,å§è™Žè—é¾™,Adventure,Drama,Action,Ang Lee,2000,927,,,,,,,,,,,,,,
136621271,70.668923,104,1.70E+07,6.4,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Jake Johnson,193893,Let's Be Cops,Comedy,NA,NA,Luke Greenfield,2014,1219,,,,,,,,,,,,,,
129042871,36.423717,97,1.70E+07,6.9,0.3,0.1,0,1,0,0,0,0,0,0,0,1,Lindsay Lohan,10625,Mean Girls,Comedy,NA,NA,Mark Waters,2004,2320,,,,,,,,,,,,,,
127730736,43.675191,95,1.70E+07,6.1,0.8,0.3,1,0,0,0,0,0,0,0,1,0,Daniel Radcliffe,65086,The Woman in Black,Drama,Horror,Thriller,James Watkins,2012,1206,,,,,,,,,,,,,,
115350426,32.746486,112,1.70E+07,7.3,0.1,0.1,0,1,0,0,0,0,0,0,0,1,Anna Kendrick,114150,Pitch Perfect,Comedy,Music,Romance,Jason Moore,2012,2247,,,,,,,,,,,,,,
73244881,15.013386,111,1.70E+07,5.6,0.4,0.3,0,0,0,0,0,0,1,0,0,1,Ellen Page,81836,To Rome with Love,Romance,Comedy,NA,Woody Allen,2012,546,,,,,,,,,,,,,,
72070731,20.786616,170,1.70E+07,7.4,0.1,0.1,1,0,0,0,0,0,0,0,0,0,Audrey Hepburn,11113,My Fair Lady,Drama,Family,Music,George Cukor,1964,352,,,,,,,,,,,,,,
71625195,7.210095,123,1.70E+07,6.7,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Terrence Howard,146304,The Best Man Holiday,Comedy,NA,NA,Malcolm D. Lee,2013,110,,,,,,,,,,,,,,
65535067,9.832326,88,1.70E+07,5.5,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Rob Schneider,10402,Deuce Bigalow: Male Gigolo,Comedy,NA,NA,Mike Mitchell,1999,308,,,,,,,,,,,,,,
57103895,23.491962,109,1.70E+07,6.4,0.5,0.3,0,0,0,1,0,0,0,0,1,0,Ryan Reynolds,7516,Smokin' Aces,Action,Comedy,Crime,Joe Carnahan,2006,534,,,,,,,,,,,,,,
43165571,24.054062,86,1.70E+07,6,0.3,0.1,1,0,0,0,0,0,0,0,1,0,Alex Pettyfer,38117,Beastly,Drama,Fantasy,Romance,Daniel Barnz,2011,849,,,,,,,,,,,,,,
30331165,12.709227,81,1.70E+07,5.9,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Will Ferrell,9429,A Night at the Roxbury,Comedy,NA,NA,John Fortenberry,1998,198,,,,,,,,,,,,,,
29536299,18.790102,133,1.70E+07,6.2,0.5,0.1,0,0,0,0,1,0,0,0,1,0,Richard Gere,26390,Brooklyn's Finest,Crime,Drama,Thriller,Antoine Fuqua,2009,293,,,,,,,,,,,,,,
20455276,5.787891,95,1.70E+07,5.6,0.2,0.2,0,1,0,0,0,0,0,0,0,1,Nia Vardalos,23049,My Life in Ruins,Comedy,Romance,NA,Donald Petrie,2009,101,,,,,,,,,,,,,,
19300000,17.062117,90,1.70E+07,4.1,0.4,0.2,0,0,0,1,0,0,0,0,1,0,Christopher Reeve,11411,Superman IV: The Quest for Peace,Action,Adventure,Science Fiction,Sidney J. Furie,1987,318,,,,,,,,,,,,,,
16980098,7.701041,95,1.70E+07,5.5,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Josh Duhamel,13476,Win a Date with Tad Hamilton!,Comedy,Romance,NA,Robert Luketic,2004,160,,,,,,,,,,,,,,
14899417,10.13559,98,1.70E+07,6.7,0.3,0.1,1,0,0,0,0,0,0,0,1,0,John Krasinski,19255,Away We Go,Drama,Comedy,Romance,Sam Mendes,2009,189,,,,,,,,,,,,,,
9500000,19.311572,122,1.70E+07,7,0.4,0.2,0,0,0,1,0,0,0,0,1,0,Paul Walker,7304,Running Scared,Action,Crime,Drama,Wayne Kramer,2006,331,,,,,,,,,,,,,,
8720000,2.215261,91,1.70E+07,5,0.1,0.1,0,0,0,1,0,0,0,0,1,0,Jan-Michael Vincent,25763,Damnation Alley,Action,Adventure,Science Fiction,Jack Smight,1977,27,,,,,,,,,,,,,,
7314027,7.864011,107,1.70E+07,4.9,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Hugh Grant,9310,American Dreamz,Comedy,Drama,Family,Paul Weitz,2006,95,,,,,,,,,,,,,,
6735922,12.313143,117,1.70E+07,5.8,0.5,0.1,1,0,0,0,0,0,0,0,1,0,Mickey Rourke,10068,Nine 1/2 Weeks,Drama,Romance,NA,Adrian Lyne,1986,177,,,,,,,,,,,,,,
3758328,25.112567,120,1.70E+07,6.1,0.6,0.3,0,0,0,0,0,0,0,1,1,0,Benicio del Toro,255343,Escobar: Paradise Lost,Thriller,Romance,NA,Andrea Di Stefano,2014,271,,,,,,,,,,,,,,
1569918,9.583578,98,1.70E+07,6.8,0.2,0.3,1,0,0,0,0,0,0,0,0,1,Cate Blanchett,10629,Veronica Guerin,Drama,Crime,Thriller,Joel Schumacher,2003,59,,,,,,,,,,,,,,
374743,9.349386,144,1.70E+07,5.2,0.9,0.3,0,0,0,1,0,0,0,0,1,0,Dwayne Johnson,4723,Southland Tales,Action,Adventure,Comedy,Richard Kelly,2006,153,,,,,,,,,,,,,,
2281089,4.358255,122,16800000,5.8,0.3,0.1,1,0,0,0,0,0,0,0,0,1,Nicole Kidman,18615,Fur: An Imaginary Portrait of Diane Arbus,Drama,Mystery,Romance,Steven Shainberg,2006,73,,,,,,,,,,,,,,
1.35E+08,20.898711,136,16500000,7.2,0.2,0.2,1,0,0,0,0,0,0,0,0,1,Kate Winslet,4584,Sense and Sensibility,Drama,Romance,NA,Ang Lee,1995,352,,,,,,,,,,,,,,
37311672,18.236284,120,16500000,6.9,0.3,0.2,1,0,0,0,0,0,0,0,0,1,Anne Hathaway,2977,Becoming Jane,Drama,Romance,NA,Julian Jarrold,2007,317,,,,,,,,,,,,,,
16942795,12.102725,126,16500000,7,0.3,0.1,1,0,0,0,0,0,0,0,0,1,Jennifer Connelly,11093,House of Sand and Fog,Drama,NA,NA,Vadim Perelman,2003,199,,,,,,,,,,,,,,
13620075,10.74648,108,16500000,6,0.3,0.1,0,1,0,0,0,0,0,0,0,1,Amanda Bynes,10760,Sydney White,Comedy,NA,NA,Joe Nussbaum,2007,236,,,,,,,,,,,,,,
